congress,chamber,icpsr,st,dist,namelast,CD
110,H,15124,IN,1,VISCLOSKY,IN-1
110,H,20117,IN,6,PENCE,IN-6
110,H,20717,IN,2,DONNELLY,IN-2
110,H,20718,IN,8,ELLSWORTH,IN-8
110,H,20757,IN,7,CARSON,IN-7
110,H,29350,IN,4,BUYER,IN-4
110,H,29519,IN,3,SOUDER,IN-3
110,H,29720,IN,7,CARSON,IN-7
110,H,29914,IN,9,HILL,IN-9
110,H,20325,IA,5,KING,IA-5
110,H,20719,IA,1,BRALEY,IA-1
110,H,20720,IA,2,LOEBSACK,IA-2
110,H,29522,IA,4,LATHAM,IA-4
110,H,29721,IA,3,BOSWELL,IA-3
110,H,20721,KS,2,BOYDA,KS-2
110,H,29524,KS,4,TIAHRT,KS-4
110,H,29722,KS,1,MORAN,KS-1
110,H,29915,KS,3,MOORE,KS-3
110,H,14854,KY,5,ROGERS,KY-5
110,H,20326,KY,6,CHANDLER,KY-6
110,H,20511,KY,4,DAVIS,KY-4
110,H,20723,KY,3,YARMUTH,KY-3
110,H,29352,KY,2,LEWIS,KY-2
110,H,29525,KY,1,WHITFIELD,KY-1
110,H,15401,LA,6,BAKER,LA-6
110,H,15451,LA,4,MCCRERY,LA-4
110,H,20512,LA,1,JINDAL,LA-1
110,H,20513,LA,3,MELANCON,LA-3
110,H,20514,LA,7,BOUSTANY,LA-7
110,H,20759,LA,1,SCALISE,LA-1
110,H,20760,LA,6,CAZAYOUX,LA-6
110,H,29120,LA,2,JEFFERSON,LA-2
110,H,90327,LA,5,ALEXANDER,LA-5
110,H,20328,ME,2,MICHAUD,ME-2
110,H,29728,ME,1,ALLEN,ME-1
110,H,14873,MD,5,HOYER,MD-5
110,H,20329,MD,2,RUPPERSBERGER,MD-2
110,H,20330,MD,8,VAN HOLLEN,MD-8
110,H,20724,MD,3,SARBANES,MD-3
110,H,20763,MD,4,EDWARDS,MD-4
110,H,29122,MD,1,GILCHREST,MD-1
110,H,29355,MD,4,WYNN,MD-4
110,H,29356,MD,6,BARTLETT,MD-6
110,H,29587,MD,7,CUMMINGS,MD-7
110,H,14435,MA,7,MARKEY,MA-7
110,H,14824,MA,4,FRANK,MA-4
110,H,15616,MA,2,NEAL,MA-2
110,H,20119,MA,9,LYNCH,MA-9
110,H,20754,MA,5,TSONGAS,MA-5
110,H,29123,MA,1,OLVER,MA-1
110,H,29358,MA,5,MEEHAN,MA-5
110,H,29729,MA,3,MCGOVERN,MA-3
110,H,29730,MA,6,TIERNEY,MA-6
110,H,29731,MA,10,DELAHUNT,MA-10
110,H,29919,MA,8,CAPUANO,MA-8
110,H,2605,MI,15,DINGELL,MI-15
110,H,10713,MI,14,CONYERS,MI-14
110,H,14430,MI,5,KILDEE,MI-5
110,H,15033,MI,12,LEVIN,MI-12
110,H,15446,MI,6,UPTON,MI-6
110,H,20120,MI,8,ROGERS,MI-8
110,H,20331,MI,10,MILLER,MI-10
110,H,20332,MI,11,MCCOTTER,MI-11
110,H,20725,MI,7,WALBERG,MI-7
110,H,29124,MI,4,CAMP,MI-4
110,H,29360,MI,1,STUPAK,MI-1
110,H,29361,MI,2,HOEKSTRA,MI-2
110,H,29362,MI,3,EHLERS,MI-3
110,H,29365,MI,9,KNOLLENBERG,MI-9
110,H,29733,MI,13,KILPATRICK,MI-13
110,H,14265,MN,8,OBERSTAR,MN-8
110,H,20122,MN,4,MCCOLLUM,MN-4
110,H,20333,MN,2,KLINE,MN-2
110,H,20726,MN,1,WALZ,MN-1
110,H,20727,MN,5,ELLISON,MN-5
110,H,20728,MN,6,BACHMANN,MN-6
110,H,29126,MN,3,RAMSTAD,MN-3
110,H,29127,MN,7,PETERSON,MN-7
110,H,15637,MS,4,TAYLOR,MS-4
110,H,20761,MS,1,CHILDERS,MS-1
110,H,29368,MS,2,THOMPSON,MS-2
110,H,29534,MS,1,WICKER,MS-1
110,H,29734,MS,3,PICKERING,MS-3
110,H,14451,MO,4,SKELTON,MO-4
110,H,20123,MO,2,AKIN,MO-2
110,H,20124,MO,6,GRAVES,MO-6
110,H,20147,MO,1,CLAY,MO-1
110,H,20516,MO,3,CARNAHAN,MO-3
110,H,20517,MO,5,CLEAVER,MO-5
110,H,29735,MO,7,BLUNT,MO-7
110,H,29736,MO,8,EMERSON,MO-8
110,H,29737,MO,9,HULSHOF,MO-9
110,H,20125,MT,1,REHBERG,MT-1
110,H,20518,NE,1,FORTENBERRY,NE-1
110,H,20729,NE,3,SMITH,NE-3
110,H,29921,NE,2,TERRY,NE-2
110,H,20334,NV,3,PORTER,NV-3
110,H,20730,NV,2,HELLER,NV-2
110,H,29922,NV,1,BERKLEY,NV-1
110,H,20731,NH,1,SHEA-PORTER,NH-1
110,H,20732,NH,2,HODES,NH-2
110,H,14863,NJ,4,SMITH,NJ-4
110,H,15112,NJ,3,SAXTON,NJ-3
110,H,15454,NJ,6,PALLONE,NJ-6
110,H,15619,NJ,10,PAYNE,NJ-10
110,H,20127,NJ,7,FERGUSON,NJ-7
110,H,20336,NJ,5,GARRETT,NJ-5
110,H,20542,NJ,13,SIRES,NJ-13
110,H,29132,NJ,1,ANDREWS,NJ-1
110,H,29539,NJ,2,LOBIONDO,NJ-2
110,H,29541,NJ,11,FRELINGHUYSEN,NJ-11
110,H,29741,NJ,8,PASCRELL,NJ-8
110,H,29742,NJ,9,ROTHMAN,NJ-9
110,H,29923,NJ,12,HOLT,NJ-12
110,H,20337,NM,2,PEARCE,NM-2
110,H,29779,NM,1,WILSON,NM-1
110,H,29924,NM,3,UDALL,NM-3
110,H,13035,NY,15,RANGEL,NY-15
110,H,15000,NY,5,ACKERMAN,NY-5
110,H,15072,NY,10,TOWNS,NY-10
110,H,15444,NY,28,SLAUGHTER,NY-28
110,H,15603,NY,17,ENGEL,NY-17
110,H,15612,NY,18,LOWEY,NY-18
110,H,15614,NY,21,MCNULTY,NY-21
110,H,15630,NY,25,WALSH,NY-25
110,H,20129,NY,2,ISRAEL,NY-2
110,H,20338,NY,1,BISHOP,NY-1
110,H,20519,NY,27,HIGGINS,NY-27
110,H,20520,NY,29,KUHL,NY-29
110,H,20733,NY,11,CLARKE,NY-11
110,H,20734,NY,19,HALL,NY-19
110,H,20735,NY,20,GILLIBRAND,NY-20
110,H,20736,NY,24,ARCURI,NY-24
110,H,29134,NY,16,SERRANO,NY-16
110,H,29375,NY,3,KING,NY-3
110,H,29377,NY,8,NADLER,NY-8
110,H,29378,NY,12,VELÁZQUEZ,NY-12
110,H,29379,NY,14,MALONEY,NY-14
110,H,29380,NY,22,HINCHEY,NY-22
110,H,29744,NY,4,MCCARTHY,NY-4
110,H,29773,NY,13,FOSSELLA,NY-13
110,H,29776,NY,6,MEEKS,NY-6
110,H,29925,NY,7,CROWLEY,NY-7
110,H,29926,NY,9,WEINER,NY-9
110,H,29928,NY,26,REYNOLDS,NY-26
110,H,39316,NY,23,MCHUGH,NY-23
110,H,15092,NC,6,COBLE,NC-6
110,H,15438,NC,4,PRICE,NC-4
110,H,20340,NC,1,BUTTERFIELD,NC-1
110,H,20341,NC,13,MILLER,NC-13
110,H,20521,NC,5,FOXX,NC-5
110,H,20522,NC,10,MCHENRY,NC-10
110,H,20737,NC,11,SHULER,NC-11
110,H,29383,NC,12,WATT,NC-12
110,H,29546,NC,3,JONES,NC-3
110,H,29549,NC,9,MYRICK,NC-9
110,H,29745,NC,2,ETHERIDGE,NC-2
110,H,29746,NC,7,MCINTYRE,NC-7
110,H,29929,NC,8,HAYES,NC-8
110,H,29384,ND,1,POMEROY,ND-1
110,H,14045,OH,16,REGULA,OH-16
110,H,15029,OH,9,KAPTUR,OH-9
110,H,15604,OH,5,GILLMOR,OH-5
110,H,20130,OH,12,TIBERI,OH-12
110,H,20342,OH,3,TURNER,OH-3
110,H,20343,OH,17,RYAN,OH-17
110,H,20540,OH,2,SCHMIDT,OH-2
110,H,20738,OH,4,JORDAN,OH-4
110,H,20739,OH,6,WILSON,OH-6
110,H,20740,OH,13,SUTTON,OH-13
110,H,20741,OH,18,SPACE,OH-18
110,H,20755,OH,5,LATTA,OH-5
110,H,20941,OH,11,FUDGE,OH-11
110,H,29136,OH,7,HOBSON,OH-7
110,H,29137,OH,8,BOEHNER,OH-8
110,H,29390,OH,15,PRYCE,OH-15
110,H,29550,OH,1,CHABOT,OH-1
110,H,29553,OH,14,LATOURETTE,OH-14
110,H,29748,OH,10,KUCINICH,OH-10
110,H,29930,OH,11,JONES,OH-11
110,H,20131,OK,1,SULLIVAN,OK-1
110,H,20344,OK,4,COLE,OK-4
110,H,20523,OK,2,BOREN,OK-2
110,H,20742,OK,5,FALLIN,OK-5
110,H,29393,OK,3,LUCAS,OK-3
110,H,15410,OR,4,DEFAZIO,OR-4
110,H,29588,OR,3,BLUMENAUER,OR-3
110,H,29750,OR,5,HOOLEY,OR-5
110,H,29931,OR,1,WU,OR-1
110,H,29932,OR,2,WALDEN,OR-2
110,H,14072,PA,12,MURTHA,PA-12
110,H,15104,PA,11,KANJORSKI,PA-11
110,H,20134,PA,9,SHUSTER,PA-9
110,H,20135,PA,19,PLATTS,PA-19
110,H,20345,PA,6,GERLACH,PA-6
110,H,20346,PA,18,MURPHY,PA-18
110,H,20525,PA,13,SCHWARTZ,PA-13
110,H,20526,PA,15,DENT,PA-15
110,H,20743,PA,4,ALTMIRE,PA-4
110,H,20744,PA,7,SESTAK,PA-7
110,H,20745,PA,8,MURPHY,PA-8
110,H,20746,PA,10,CARNEY,PA-10
110,H,29396,PA,17,HOLDEN,PA-17
110,H,29559,PA,2,FATTAH,PA-2
110,H,29561,PA,14,DOYLE,PA-14
110,H,29563,PA,3,ENGLISH,PA-3
110,H,29751,PA,5,PETERSON,PA-5
110,H,29752,PA,16,PITTS,PA-16
110,H,29777,PA,1,BRADY,PA-1
110,H,20136,RI,2,LANGEVIN,RI-2
110,H,29564,RI,1,KENNEDY,RI-1
110,H,15064,SC,5,SPRATT,SC-5
110,H,20137,SC,1,BROWN,SC-1
110,H,20138,SC,2,WILSON,SC-2
110,H,20347,SC,3,BARRETT,SC-3
110,H,39300,SC,4,INGLIS,SC-4
110,H,39301,SC,6,CLYBURN,SC-6
110,H,20349,SD,1,HERSETH SANDLIN,SD-1
110,H,15019,TN,5,COOPER,TN-5
110,H,15100,TN,6,GORDON,TN-6
110,H,15455,TN,2,DUNCAN,TN-2
110,H,15628,TN,8,TANNER,TN-8
110,H,20350,TN,4,DAVIS,TN-4
110,H,20351,TN,7,BLACKBURN,TN-7
110,H,20747,TN,1,DAVIS,TN-1
110,H,20748,TN,9,COHEN,TN-9
110,H,29567,TN,3,WAMP,TN-3
110,H,14290,TX,14,PAUL,TX-14
110,H,15049,TX,27,ORTIZ,TX-27
110,H,15085,TX,6,BARTON,TX-6
110,H,15445,TX,21,SMITH,TX-21
110,H,20139,TX,7,CULBERSON,TX-7
110,H,20352,TX,5,HENSARLING,TX-5
110,H,20353,TX,19,NEUGEBAUER,TX-19
110,H,20355,TX,26,BURGESS,TX-26
110,H,20356,TX,31,CARTER,TX-31
110,H,20527,TX,1,GOHMERT,TX-1
110,H,20528,TX,2,POE,TX-2
110,H,20529,TX,9,GREEN,TX-9
110,H,20530,TX,10,MCCAUL,TX-10
110,H,20531,TX,11,CONAWAY,TX-11
110,H,20532,TX,24,MARCHANT,TX-24
110,H,20533,TX,28,CUELLAR,TX-28
110,H,29143,TX,3,JOHNSON,TX-3
110,H,29144,TX,17,EDWARDS,TX-17
110,H,29571,TX,25,DOGGETT,TX-25
110,H,29572,TX,13,THORNBERRY,TX-13
110,H,29573,TX,18,JACKSON LEE,TX-18
110,H,29759,TX,32,SESSIONS,TX-32
110,H,29760,TX,8,BRADY,TX-8
110,H,29761,TX,22,LAMPSON,TX-22
110,H,29762,TX,12,GRANGER,TX-12
110,H,29763,TX,15,HINOJOSA,TX-15
110,H,29764,TX,16,REYES,TX-16
110,H,29771,TX,23,RODRIGUEZ,TX-23
110,H,29943,TX,20,GONZALEZ,TX-20
110,H,39304,TX,29,GREEN,TX-29
110,H,39305,TX,30,JOHNSON,TX-30
110,H,94828,TX,4,HALL,TX-4
110,H,20140,UT,2,MATHESON,UT-2
110,H,20357,UT,1,BISHOP,UT-1
110,H,29766,UT,3,CANNON,UT-3
110,H,20750,VT,1,WELCH,VT-1
110,H,14869,VA,10,WOLF,VA-10
110,H,15010,VA,9,BOUCHER,VA-9
110,H,20141,VA,1,DAVIS,VA-1
110,H,20143,VA,4,FORBES,VA-4
110,H,20144,VA,7,CANTOR,VA-7
110,H,20534,VA,2,DRAKE,VA-2
110,H,20756,VA,1,WITTMAN,VA-1
110,H,29149,VA,8,MORAN,VA-8
110,H,29576,VA,11,DAVIS,VA-11
110,H,39307,VA,3,SCOTT,VA-3
110,H,39308,VA,6,GOODLATTE,VA-6
110,H,89767,VA,5,GOODE,VA-5
110,H,14413,WA,6,DICKS,WA-6
110,H,15613,WA,7,MCDERMOTT,WA-7
110,H,20145,WA,2,LARSEN,WA-2
110,H,20535,WA,5,MCMORRIS RODGERS,WA-5
110,H,20536,WA,8,REICHERT,WA-8
110,H,29580,WA,4,HASTINGS,WA-4
110,H,29768,WA,9,SMITH,WA-9
110,H,29937,WA,1,INSLEE,WA-1
110,H,29938,WA,3,BAIRD,WA-3
110,H,14448,WV,3,RAHALL,WV-3
110,H,15083,WV,1,MOLLOHAN,WV-1
110,H,20146,WV,2,CAPITO,WV-2
110,H,12036,WI,7,OBEY,WI-7
110,H,14657,WI,5,SENSENBRENNER,WI-5
110,H,14675,WI,6,PETRI,WI-6
110,H,20537,WI,4,MOORE,WI-4
110,H,20751,WI,8,KAGEN,WI-8
110,H,29769,WI,3,KIND,WI-3
110,H,29939,WI,1,RYAN,WI-1
110,H,29940,WI,2,BALDWIN,WI-2
110,H,29584,WY,1,CUBIN,WY-1
111,H,20300,AL,1,BONNER,AL-1
111,H,20301,AL,3,ROGERS,AL-3
111,H,20302,AL,7,DAVIS,AL-7
111,H,20900,AL,2,BRIGHT,AL-2
111,H,20901,AL,5,GRIFFITH,AL-5
111,H,29301,AL,6,BACHUS,AL-6
111,H,29701,AL,4,ADERHOLT,AL-4
111,H,90901,AL,5,GRIFFITH,AL-5
111,H,14066,AK,1,YOUNG,AK-1
111,H,20100,AZ,6,FLAKE,AZ-6
111,H,20304,AZ,2,FRANKS,AZ-2
111,H,20305,AZ,7,GRIJALVA,AZ-7
111,H,20700,AZ,5,MITCHELL,AZ-5
111,H,20701,AZ,8,GIFFORDS,AZ-8
111,H,20902,AZ,1,KIRKPATRICK,AZ-1
111,H,29101,AZ,4,PASTOR,AZ-4
111,H,29501,AZ,3,SHADEGG,AZ-3
111,H,20101,AR,3,BOOZMAN,AR-3
111,H,20102,AR,4,ROSS,AR-4
111,H,29702,AR,1,BERRY,AR-1
111,H,29703,AR,2,SNYDER,AR-2
111,H,14053,CA,13,STARK,CA-13
111,H,14256,CA,7,MILLER,CA-7
111,H,14280,CA,30,WAXMAN,CA-30
111,H,14644,CA,41,LEWIS,CA-41
111,H,14647,CA,3,LUNGREN,CA-3
111,H,14813,CA,26,DREIER,CA-26
111,H,15005,CA,28,BERMAN,CA-28
111,H,15413,CA,24,GALLEGLY,CA-24
111,H,15420,CA,2,HERGER,CA-2
111,H,15448,CA,8,PELOSI,CA-8
111,H,15621,CA,46,ROHRABACHER,CA-46
111,H,20103,CA,15,HONDA,CA-15
111,H,20104,CA,29,SCHIFF,CA-29
111,H,20105,CA,32,SOLIS,CA-32
111,H,20106,CA,33,WATSON,CA-33
111,H,20107,CA,49,ISSA,CA-49
111,H,20108,CA,53,DAVIS,CA-53
111,H,20306,CA,18,CARDOZA,CA-18
111,H,20307,CA,21,NUNES,CA-21
111,H,20310,CA,39,SÁNCHEZ,CA-39
111,H,20501,CA,20,COSTA,CA-20
111,H,20538,CA,5,MATSUI,CA-5
111,H,20539,CA,48,CAMPBELL,CA-48
111,H,20702,CA,11,MCNERNEY,CA-11
111,H,20703,CA,22,MCCARTHY,CA-22
111,H,20752,CA,37,RICHARDSON,CA-37
111,H,20762,CA,12,SPEIER,CA-12
111,H,20903,CA,4,MCCLINTOCK,CA-4
111,H,20955,CA,32,CHU,CA-32
111,H,20958,CA,10,GARAMENDI,CA-10
111,H,20963,CA,52,HUNTER,CA-52
111,H,29106,CA,35,WATERS,CA-35
111,H,29309,CA,6,WOOLSEY,CA-6
111,H,29312,CA,14,ESHOO,CA-14
111,H,29313,CA,17,FARR,CA-17
111,H,29315,CA,25,MCKEON,CA-25
111,H,29316,CA,31,BECERRA,CA-31
111,H,29317,CA,34,ROYBAL-ALLARD,CA-34
111,H,29318,CA,36,HARMAN,CA-36
111,H,29321,CA,40,ROYCE,CA-40
111,H,29323,CA,44,CALVERT,CA-44
111,H,29325,CA,51,FILNER,CA-51
111,H,29504,CA,16,LOFGREN,CA-16
111,H,29505,CA,19,RADANOVICH,CA-19
111,H,29508,CA,50,BILBRAY,CA-50
111,H,29705,CA,10,TAUSCHER,CA-10
111,H,29707,CA,27,SHERMAN,CA-27
111,H,29709,CA,47,SANCHEZ,CA-47
111,H,29774,CA,23,CAPPS,CA-23
111,H,29775,CA,45,BONO,CA-45
111,H,29778,CA,9,LEE,CA-9
111,H,29901,CA,1,THOMPSON,CA-1
111,H,29903,CA,38,NAPOLITANO,CA-38
111,H,29905,CA,42,MILLER,CA-42
111,H,29942,CA,43,BACA,CA-43
111,H,20502,CO,3,SALAZAR,CO-3
111,H,20704,CO,5,LAMBORN,CO-5
111,H,20705,CO,7,PERLMUTTER,CO-7
111,H,20904,CO,2,POLIS,CO-2
111,H,20905,CO,4,MARKEY,CO-4
111,H,20906,CO,6,COFFMAN,CO-6
111,H,29710,CO,1,DEGETTE,CO-1
111,H,20706,CT,2,COURTNEY,CT-2
111,H,20707,CT,5,MURPHY,CT-5
111,H,20907,CT,4,HIMES,CT-4
111,H,29109,CT,3,DELAURO,CT-3
111,H,29908,CT,1,LARSON,CT-1
111,H,29327,DE,1,CASTLE,DE-1
111,H,13047,FL,10,YOUNG,FL-10
111,H,15627,FL,6,STEARNS,FL-6
111,H,15634,FL,18,ROS-LEHTINEN,FL-18
111,H,20110,FL,1,MILLER,FL-1
111,H,20111,FL,4,CRENSHAW,FL-4
111,H,20113,FL,12,PUTNAM,FL-12
111,H,20313,FL,5,BROWN-WAITE,FL-5
111,H,20316,FL,25,DIAZ-BALART,FL-25
111,H,20358,FL,17,MEEK,FL-17
111,H,20503,FL,14,MACK,FL-14
111,H,20504,FL,20,WASSERMAN SCHULTZ,FL-20
111,H,20708,FL,11,CASTOR,FL-11
111,H,20709,FL,13,BUCHANAN,FL-13
111,H,20711,FL,22,KLEIN,FL-22
111,H,20758,FL,9,BILIRAKIS,FL-9
111,H,20908,FL,8,GRAYSON,FL-8
111,H,20909,FL,15,POSEY,FL-15
111,H,20910,FL,16,ROONEY,FL-16
111,H,20911,FL,24,KOSMAS,FL-24
111,H,20959,FL,19,DEUTCH,FL-19
111,H,29328,FL,3,BROWN,FL-3
111,H,29331,FL,7,MICA,FL-7
111,H,29336,FL,21,DIAZ-BALART,FL-21
111,H,29337,FL,23,HASTINGS,FL-23
111,H,29713,FL,2,BOYD,FL-2
111,H,29715,FL,19,WEXLER,FL-19
111,H,15431,GA,5,LEWIS,GA-5
111,H,20317,GA,8,MARSHALL,GA-8
111,H,20319,GA,11,GINGREY,GA-11
111,H,20321,GA,13,SCOTT,GA-13
111,H,20505,GA,6,PRICE,GA-6
111,H,20506,GA,3,WESTMORELAND,GA-3
111,H,20507,GA,12,BARROW,GA-12
111,H,20712,GA,4,JOHNSON,GA-4
111,H,20753,GA,10,BROUN,GA-10
111,H,20962,GA,9,GRAVES,GA-9
111,H,29338,GA,1,KINGSTON,GA-1
111,H,29339,GA,2,BISHOP,GA-2
111,H,29341,GA,7,LINDER,GA-7
111,H,99342,GA,9,DEAL,GA-9
111,H,15245,HI,1,ABERCROMBIE,HI-1
111,H,20713,HI,2,HIRONO,HI-2
111,H,20961,HI,1,DJOU,HI-1
111,H,20912,ID,1,MINNICK,ID-1
111,H,29910,ID,2,SIMPSON,ID-2
111,H,15453,IL,12,COSTELLO,IL-12
111,H,20115,IL,10,KIRK,IL-10
111,H,20116,IL,15,JOHNSON,IL-15
111,H,20508,IL,3,LIPINSKI,IL-3
111,H,20509,IL,8,BEAN,IL-8
111,H,20715,IL,6,ROSKAM,IL-6
111,H,20716,IL,17,HARE,IL-17
111,H,20749,IL,14,FOSTER,IL-14
111,H,20913,IL,11,HALVORSON,IL-11
111,H,20914,IL,18,SCHOCK,IL-18
111,H,20954,IL,5,QUIGLEY,IL-5
111,H,29346,IL,1,RUSH,IL-1
111,H,29348,IL,4,RREZ,IL-4
111,H,29349,IL,16,MANZULLO,IL-16
111,H,29585,IL,2,JACKSON,IL-2
111,H,29717,IL,7,DAVIS,IL-7
111,H,29718,IL,19,SHIMKUS,IL-19
111,H,29911,IL,9,SCHAKOWSKY,IL-9
111,H,29912,IL,13,BIGGERT,IL-13
111,H,15014,IN,5,BURTON,IN-5
111,H,15124,IN,1,VISCLOSKY,IN-1
111,H,20117,IN,6,PENCE,IN-6
111,H,20717,IN,2,DONNELLY,IN-2
111,H,20718,IN,8,ELLSWORTH,IN-8
111,H,20757,IN,7,CARSON,IN-7
111,H,21100,IN,3,STUTZMAN,IN-3
111,H,29350,IN,4,BUYER,IN-4
111,H,29519,IN,3,SOUDER,IN-3
111,H,29914,IN,9,HILL,IN-9
111,H,20325,IA,5,KING,IA-5
111,H,20719,IA,1,BRALEY,IA-1
111,H,20720,IA,2,LOEBSACK,IA-2
111,H,29522,IA,4,LATHAM,IA-4
111,H,29721,IA,3,BOSWELL,IA-3
111,H,20915,KS,2,JENKINS,KS-2
111,H,29524,KS,4,TIAHRT,KS-4
111,H,29722,KS,1,MORAN,KS-1
111,H,29915,KS,3,MOORE,KS-3
111,H,14854,KY,5,ROGERS,KY-5
111,H,20326,KY,6,CHANDLER,KY-6
111,H,20511,KY,4,DAVIS,KY-4
111,H,20723,KY,3,YARMUTH,KY-3
111,H,20916,KY,2,GUTHRIE,KY-2
111,H,29525,KY,1,WHITFIELD,KY-1
111,H,20513,LA,3,MELANCON,LA-3
111,H,20514,LA,7,BOUSTANY,LA-7
111,H,20759,LA,1,SCALISE,LA-1
111,H,20917,LA,2,CAO,LA-2
111,H,20918,LA,4,FLEMING,LA-4
111,H,20919,LA,6,CASSIDY,LA-6
111,H,90327,LA,5,ALEXANDER,LA-5
111,H,20328,ME,2,MICHAUD,ME-2
111,H,20920,ME,1,PINGREE,ME-1
111,H,14873,MD,5,HOYER,MD-5
111,H,20329,MD,2,RUPPERSBERGER,MD-2
111,H,20330,MD,8,VAN HOLLEN,MD-8
111,H,20724,MD,3,SARBANES,MD-3
111,H,20763,MD,4,EDWARDS,MD-4
111,H,20921,MD,1,KRATOVIL,MD-1
111,H,29356,MD,6,BARTLETT,MD-6
111,H,29587,MD,7,CUMMINGS,MD-7
111,H,14435,MA,7,MARKEY,MA-7
111,H,14824,MA,4,FRANK,MA-4
111,H,15616,MA,2,NEAL,MA-2
111,H,20119,MA,9,LYNCH,MA-9
111,H,20754,MA,5,TSONGAS,MA-5
111,H,29123,MA,1,OLVER,MA-1
111,H,29729,MA,3,MCGOVERN,MA-3
111,H,29730,MA,6,TIERNEY,MA-6
111,H,29731,MA,10,DELAHUNT,MA-10
111,H,29919,MA,8,CAPUANO,MA-8
111,H,2605,MI,15,DINGELL,MI-15
111,H,10713,MI,14,CONYERS,MI-14
111,H,14430,MI,5,KILDEE,MI-5
111,H,15033,MI,12,LEVIN,MI-12
111,H,15446,MI,6,UPTON,MI-6
111,H,20120,MI,8,ROGERS,MI-8
111,H,20331,MI,10,MILLER,MI-10
111,H,20332,MI,11,MCCOTTER,MI-11
111,H,20922,MI,7,SCHAUER,MI-7
111,H,20923,MI,9,PETERS,MI-9
111,H,29124,MI,4,CAMP,MI-4
111,H,29360,MI,1,STUPAK,MI-1
111,H,29361,MI,2,HOEKSTRA,MI-2
111,H,29362,MI,3,EHLERS,MI-3
111,H,29733,MI,13,KILPATRICK,MI-13
111,H,14265,MN,8,OBERSTAR,MN-8
111,H,20122,MN,4,MCCOLLUM,MN-4
111,H,20333,MN,2,KLINE,MN-2
111,H,20726,MN,1,WALZ,MN-1
111,H,20727,MN,5,ELLISON,MN-5
111,H,20728,MN,6,BACHMANN,MN-6
111,H,20924,MN,3,PAULSEN,MN-3
111,H,29127,MN,7,PETERSON,MN-7
111,H,15637,MS,4,TAYLOR,MS-4
111,H,20761,MS,1,CHILDERS,MS-1
111,H,20925,MS,3,HARPER,MS-3
111,H,29368,MS,2,THOMPSON,MS-2
111,H,14451,MO,4,SKELTON,MO-4
111,H,20123,MO,2,AKIN,MO-2
111,H,20124,MO,6,GRAVES,MO-6
111,H,20147,MO,1,CLAY,MO-1
111,H,20516,MO,3,CARNAHAN,MO-3
111,H,20517,MO,5,CLEAVER,MO-5
111,H,20926,MO,9,LUETKEMEYER,MO-9
111,H,29735,MO,7,BLUNT,MO-7
111,H,29736,MO,8,EMERSON,MO-8
111,H,20125,MT,1,REHBERG,MT-1
111,H,20518,NE,1,FORTENBERRY,NE-1
111,H,20729,NE,3,SMITH,NE-3
111,H,29921,NE,2,TERRY,NE-2
111,H,20730,NV,2,HELLER,NV-2
111,H,20927,NV,3,TITUS,NV-3
111,H,29922,NV,1,BERKLEY,NV-1
111,H,20731,NH,1,SHEA-PORTER,NH-1
111,H,20732,NH,2,HODES,NH-2
111,H,14863,NJ,4,SMITH,NJ-4
111,H,15454,NJ,6,PALLONE,NJ-6
111,H,15619,NJ,10,PAYNE,NJ-10
111,H,20336,NJ,5,GARRETT,NJ-5
111,H,20542,NJ,13,SIRES,NJ-13
111,H,20928,NJ,3,ADLER,NJ-3
111,H,20929,NJ,7,LANCE,NJ-7
111,H,29132,NJ,1,ANDREWS,NJ-1
111,H,29539,NJ,2,LOBIONDO,NJ-2
111,H,29541,NJ,11,FRELINGHUYSEN,NJ-11
111,H,29741,NJ,8,PASCRELL,NJ-8
111,H,29742,NJ,9,ROTHMAN,NJ-9
111,H,29923,NJ,12,HOLT,NJ-12
111,H,20930,NM,1,HEINRICH,NM-1
111,H,20931,NM,2,TEAGUE,NM-2
111,H,20932,NM,3,LUJÁN,NM-3
111,H,13035,NY,15,RANGEL,NY-15
111,H,15000,NY,5,ACKERMAN,NY-5
111,H,15072,NY,10,TOWNS,NY-10
111,H,15444,NY,28,SLAUGHTER,NY-28
111,H,15603,NY,17,ENGEL,NY-17
111,H,15612,NY,18,LOWEY,NY-18
111,H,20129,NY,2,ISRAEL,NY-2
111,H,20338,NY,1,BISHOP,NY-1
111,H,20519,NY,27,HIGGINS,NY-27
111,H,20733,NY,11,CLARKE,NY-11
111,H,20734,NY,19,HALL,NY-19
111,H,20735,NY,20,GILLIBRAND,NY-20
111,H,20736,NY,24,ARCURI,NY-24
111,H,20933,NY,13,MCMAHON,NY-13
111,H,20934,NY,21,TONKO,NY-21
111,H,20935,NY,25,MAFFEI,NY-25
111,H,20936,NY,26,LEE,NY-26
111,H,20937,NY,29,MASSA,NY-29
111,H,20956,NY,20,MURPHY,NY-20
111,H,20957,NY,23,OWENS,NY-23
111,H,21101,NY,29,REED,NY-29
111,H,29134,NY,16,SERRANO,NY-16
111,H,29375,NY,3,KING,NY-3
111,H,29377,NY,8,NADLER,NY-8
111,H,29378,NY,12,VELÁZQUEZ,NY-12
111,H,29379,NY,14,MALONEY,NY-14
111,H,29380,NY,22,HINCHEY,NY-22
111,H,29744,NY,4,MCCARTHY,NY-4
111,H,29776,NY,6,MEEKS,NY-6
111,H,29925,NY,7,CROWLEY,NY-7
